date,station_1,tmax_1,tmin_1,tavg_1,depart_1,dewpoint_1,wetbulb_1,heat_1,cool_1,sunrise_1,sunset_1,preciptotal_1,stnpressure_1,sealevel_1,resultspeed_1,resultdir_1,avgspeed_1,year,month,day,station_2,tmax_2,tmin_2,tavg_2,depart_2,dewpoint_2,wetbulb_2,heat_2,cool_2,sunrise_2,sunset_2,preciptotal_2,stnpressure_2,sealevel_2,resultspeed_2,resultdir_2,avgspeed_2,precip_avg,14day_precip,28day_precip,90day_precip,temp_avg,14day_tavg,28day_tavg,90day_tavg,tmin_avg,14day_tmin,28day_tmin,tmax_avg,14day_tmax,28day_tmax,dew_avg,14day_dew,28day_dew
2010-08-25,1,79,61,70.0,0.0,51,59.0,0.0,5.0,510.0,1839.0,0.0,29.38,30.08,9.8,32,10.3,2010,8,25,2,79,63,71.0,1.0,50,59.0,0.0,6.0,510.0,1839.0,0.0,29.42,30.06,9.4,33,9.9,0.0,1.0799999999999919,3.4799999999999898,20.31000000000001,70.5,76.5,76.66071428571429,75.55,62.0,62.0,62.0,79.0,92.5,92.5,50.5,62.857142857142854,64.125
2010-08-26,1,79,59,69.0,-1.0,52,59.0,0.0,4.0,511.0,1837.0,0.0,29.44,30.16,0.8,6,5.2,2010,8,26,2,78,62,70.0,0.0,52,59.0,0.0,5.0,511.0,1837.0,0.0,29.51,30.15,1.9,14,6.1,0.0,1.0799999999999919,3.4799999999999898,20.31000000000001,69.5,75.57142857142857,76.46428571428571,75.56666666666666,60.5,60.5,60.5,78.5,92.5,92.5,52.0,61.607142857142854,63.892857142857146
2010-08-27,1,86,59,73.0,3.0,56,63.0,0.0,8.0,512.0,1835.0,0.0,29.39,30.11,8.6,21,9.0,2010,8,27,2,83,61,72.0,2.0,53,61.0,0.0,7.0,512.0,1835.0,0.0,29.44,30.1,5.8,21,6.6,0.0,0.6249999999999918,3.4799999999999898,20.31000000000001,72.5,74.82142857142857,76.375,75.56111111111112,60.0,60.0,60.0,84.5,92.5,92.5,54.5,60.5,63.714285714285715
2010-08-28,1,88,65,77.0,7.0,54,63.0,0.0,12.0,513.0,1834.0,0.0,29.36,30.08,10.5,19,10.8,2010,8,28,2,87,65,76.0,6.0,50,61.0,0.0,11.0,513.0,1834.0,0.0,29.42,30.06,7.6,18,7.8,0.0,0.6249999999999918,2.8399999999999896,20.31000000000001,76.5,74.57142857142857,76.51785714285714,75.55555555555556,65.0,60.0,60.0,87.5,92.5,92.5,52.0,59.32142857142857,63.30357142857143
2010-08-29,1,94,71,83.0,13.0,66,71.0,0.0,18.0,514.0,1832.0,0.0,29.39,30.1,10.6,19,11.4,2010,8,29,2,93,72,83.0,13.0,63,69.0,0.0,18.0,514.0,1832.0,0.0,29.45,30.08,7.6,19,7.7,0.0,0.6249999999999918,2.8399999999999896,19.39500000000001,83.0,75.10714285714286,76.78571428571429,75.65,71.5,60.0,60.0,93.5,93.5,93.5,64.5,59.5,63.30357142857143
2010-08-30,1,88,74,81.0,11.0,67,72.0,0.0,16.0,515.0,1831.0,0.0,29.39,30.13,14.1,19,14.5,2010,8,30,2,88,73,81.0,11.0,65,70.0,0.0,16.0,515.0,1831.0,0.0,29.49,30.12,10.2,19,10.5,0.0,0.6249999999999918,2.7599999999999896,19.39500000000001,81.0,75.75,76.94642857142857,75.72222222222223,73.5,60.0,60.0,88.0,93.5,93.5,66.0,60.357142857142854,63.285714285714285
2010-08-31,1,93,75,84.0,15.0,68,73.0,0.0,19.0,516.0,1829.0,0.0,29.28,30.01,14.7,20,15.0,2010,8,31,2,92,75,84.0,15.0,67,72.0,0.0,19.0,516.0,1829.0,0.0,29.34,30.0,12.0,20,12.2,0.0,0.5949999999999918,1.8199999999999896,18.23500000000001,84.0,76.60714285714286,77.23214285714286,75.90555555555555,75.0,60.0,60.0,92.5,93.5,93.5,67.5,61.107142857142854,63.17857142857143
2010-09-01,1,81,71,76.0,8.0,68,70.0,0.0,11.0,517.0,1827.0,0.17,29.21,29.91,6.2,23,7.3,2010,9,1,2,80,71,76.0,8.0,66,70.0,0.0,11.0,517.0,1827.0,0.14,29.27,29.9,5.8,22,6.9,0.15500000000000003,0.7049999999999917,1.4499999999999897,18.39000000000001,76.0,76.75,77.21428571428571,76.03333333333333,71.0,60.0,60.0,80.5,93.5,93.5,67.0,61.57142857142857,63.017857142857146
2010-09-02,1,83,65,74.0,6.0,68,70.0,0.0,9.0,518.0,1826.0,1.55,29.09,29.81,5.6,21,6.9,2010,9,2,2,83,66,75.0,7.0,67,70.0,0.0,10.0,518.0,1826.0,0.92,29.15,29.8,7.0,21,7.9,1.235,1.939999999999992,2.68499999999999,19.62500000000001,74.5,76.53571428571429,77.16071428571429,76.07222222222222,65.5,60.0,60.0,83.0,93.5,93.5,67.5,61.82142857142857,63.214285714285715
2010-09-03,1,70,56,63.0,-5.0,52,57.0,2.0,0.0,519.0,1824.0,0.0,29.11,29.82,15.3,28,15.7,2010,9,3,2,72,57,65.0,-3.0,51,57.0,0.0,0.0,519.0,1824.0,0.0,29.17,29.81,15.7,28,16.1,0.0,1.909999999999992,2.68499999999999,19.295000000000012,64.0,75.17857142857143,76.83928571428571,76.00555555555556,56.5,56.5,56.5,71.0,93.5,93.5,51.5,60.714285714285715,62.964285714285715
2010-09-04,1,68,51,60.0,-8.0,44,51.0,5.0,0.0,520.0,1822.0,0.0,29.25,29.96,11.3,29,11.9,2010,9,4,2,68,52,60.0,-8.0,43,51.0,5.0,0.0,520.0,1822.0,0.0,29.31,29.95,11.3,30,11.9,0.0,1.389999999999992,2.68499999999999,19.295000000000012,60.0,73.82142857142857,76.33928571428571,75.93333333333334,51.5,51.5,51.5,68.0,93.5,93.5,43.5,58.92857142857143,62.25
2010-09-05,1,76,49,63.0,-4.0,50,56.0,2.0,0.0,521.0,1821.0,0.0,29.21,29.95,7.9,20,9.0,2010,9,5,2,77,52,65.0,-2.0,48,56.0,0.0,0.0,521.0,1821.0,0.0,29.28,29.95,7.2,20,8.0,0.0,1.389999999999992,2.61999999999999,19.295000000000012,64.0,73.07142857142857,75.82142857142857,75.95,50.5,50.5,50.5,76.5,93.5,93.5,49.0,57.857142857142854,61.625
2010-09-06,1,82,66,74.0,7.0,52,61.0,0.0,9.0,522.0,1819.0,0.0,29.12,29.83,14.2,20,14.9,2010,9,6,2,84,68,76.0,9.0,50,60.0,0.0,11.0,522.0,1819.0,0.0,29.18,29.83,13.8,20,14.3,0.0,1.389999999999992,2.46999999999999,18.905000000000012,75.0,73.21428571428571,75.60714285714286,76.08333333333333,67.0,50.5,50.5,83.0,93.5,93.5,51.0,57.0,60.94642857142857
2010-09-07,1,77,58,68.0,1.0,49,58.0,0.0,3.0,523.0,1817.0,0.0,29.21,29.9,17.4,25,18.8,2010,9,7,2,79,60,70.0,3.0,47,58.0,0.0,5.0,523.0,1817.0,0.0,29.28,29.89,16.2,25,17.2,0.0,1.389999999999992,2.46999999999999,18.905000000000012,69.0,72.82142857142857,75.125,76.02222222222223,59.0,50.5,50.5,78.0,93.5,93.5,48.0,56.035714285714285,60.125
2010-09-08,1,71,51,61.0,-5.0,48,54.0,4.0,0.0,524.0,1815.0,0.0,29.39,30.09,3.9,32,6.5,2010,9,8,2,71,53,62.0,-4.0,47,54.0,3.0,0.0,524.0,1815.0,0.0,29.44,30.08,3.7,34,7.8,0.0,1.389999999999992,2.46999999999999,18.905000000000012,61.5,72.17857142857143,74.33928571428571,75.95,52.0,50.5,50.5,71.0,93.5,93.5,47.5,55.82142857142857,59.339285714285715
2010-09-09,1,67,50,59.0,-7.0,49,54.0,6.0,0.0,525.0,1814.0,0.0,29.36,30.09,5.7,3,6.5,2010,9,9,2,68,53,61.0,-5.0,49,55.0,4.0,0.0,525.0,1814.0,0.0,29.42,30.08,5.2,4,6.9,0.0,1.389999999999992,2.46999999999999,18.690000000000012,60.0,71.5,73.53571428571429,75.76666666666667,51.5,50.5,50.5,67.5,93.5,93.5,49.0,55.607142857142854,58.607142857142854
2010-09-10,1,72,55,64.0,-2.0,51,58.0,1.0,0.0,526.0,1812.0,0.0,29.24,29.98,8.3,9,9.4,2010,9,10,2,72,59,66.0,0.0,50,57.0,0.0,1.0,526.0,1812.0,0.0,29.29,29.96,9.9,10,11.0,0.0,1.389999999999992,2.01499999999999,18.46000000000001,65.0,70.96428571428571,72.89285714285714,75.71111111111111,57.0,50.5,50.5,72.0,93.5,93.5,50.5,55.32142857142857,57.910714285714285
2010-09-11,1,75,58,67.0,2.0,55,59.0,0.0,2.0,527.0,1810.0,0.24,29.15,29.87,1.9,24,9.4,2010,9,11,2,75,59,67.0,2.0,54,59.0,0.0,2.0,527.0,1810.0,0.16,29.21,29.86,1.6,24,8.9,0.2,1.5899999999999919,2.21499999999999,18.41000000000001,67.0,70.28571428571429,72.42857142857143,75.71111111111111,58.5,50.5,50.5,75.0,93.5,93.5,54.5,55.5,57.410714285714285
2010-09-12,1,83,54,69.0,4.0,51,59.0,0.0,4.0,528.0,1809.0,0.0,29.29,30.0,7.5,26,7.9,2010,9,12,2,83,53,68.0,3.0,50,59.0,0.0,3.0,528.0,1809.0,0.0,29.36,29.99,7.9,25,8.2,0.0,1.5899999999999919,2.21499999999999,18.40000000000001,68.5,69.25,72.17857142857143,75.7388888888889,53.5,50.5,50.5,83.0,92.5,93.5,50.5,54.5,57.0
2010-09-13,1,82,57,70.0,5.0,50,59.0,0.0,5.0,529.0,1807.0,0.0,29.29,30.01,4.9,31,6.1,2010,9,13,2,82,61,72.0,7.0,53,60.0,0.0,7.0,529.0,1807.0,0.0,29.35,29.99,1.0,26,4.6,0.0,1.5899999999999919,2.21499999999999,17.66500000000001,71.0,68.53571428571429,72.14285714285714,75.75,59.0,50.5,50.5,82.0,92.5,93.5,51.5,53.464285714285715,56.910714285714285
2010-09-14,1,77,54,66.0,2.0,49,57.0,0.0,1.0,530.0,1805.0,0.0,29.38,30.1,3.8,5,4.9,2010,9,14,2,77,58,68.0,4.0,48,57.0,0.0,3.0,530.0,1805.0,0.0,29.44,30.08,4.6,7,5.6,0.0,1.5899999999999919,2.1849999999999903,17.66500000000001,67.0,67.32142857142857,71.96428571428571,75.66666666666667,56.0,50.5,50.5,77.0,83.0,93.5,48.5,52.107142857142854,56.607142857142854
2010-09-15,1,75,59,67.0,3.0,54,60.0,0.0,2.0,531.0,1803.0,0.04,29.25,30.01,7.6,12,9.1,2010,9,15,2,75,61,68.0,4.0,52,59.0,0.0,3.0,531.0,1803.0,0.04,29.31,30.0,7.4,12,8.5,0.04,1.4749999999999919,2.1799999999999904,17.70500000000001,67.5,66.71428571428571,71.73214285714286,75.58333333333333,60.0,50.5,50.5,75.0,83.0,93.5,53.0,51.107142857142854,56.339285714285715
2010-09-16,1,69,53,61.0,-3.0,56,59.0,4.0,0.0,532.0,1760.0,0.16,29.19,29.88,6.6,33,11.4,2010,9,16,2,70,57,64.0,0.0,55,59.0,1.0,0.0,532.0,1760.0,0.03,29.24,29.87,7.4,33,12.9,0.095,0.33499999999999175,2.2749999999999906,17.035000000000007,62.5,65.85714285714286,71.19642857142857,75.4,55.0,50.5,50.5,69.5,83.0,93.5,55.5,50.25,56.035714285714285
2010-09-17,1,74,49,62.0,-2.0,50,56.0,3.0,0.0,533.0,1758.0,0.0,29.36,30.07,3.8,19,4.5,2010,9,17,2,74,51,63.0,-1.0,49,56.0,2.0,0.0,533.0,1758.0,0.0,29.42,30.06,3.9,19,4.8,0.0,0.33499999999999175,2.244999999999991,17.035000000000007,62.5,65.75,70.46428571428571,75.25,50.0,50.0,50.0,74.0,83.0,93.5,49.5,50.107142857142854,55.410714285714285
2010-09-18,1,65,58,62.0,-2.0,55,58.0,3.0,0.0,535.0,1756.0,0.35,29.42,30.13,3.9,3,6.5,2010,9,18,2,66,60,63.0,-1.0,55,58.0,2.0,0.0,535.0,1756.0,0.22,29.49,30.12,2.0,3,7.3,0.285,0.6199999999999917,2.009999999999991,17.320000000000007,62.5,65.92857142857143,69.875,75.12777777777778,59.0,50.0,50.0,65.5,83.0,93.5,55.0,50.92857142857143,54.92857142857143
2010-09-19,1,67,55,61.0,-2.0,49,55.0,4.0,0.0,536.0,1755.0,0.01,29.46,30.18,7.1,4,7.9,2010,9,19,2,68,56,62.0,-1.0,48,55.0,3.0,0.0,536.0,1755.0,0.01,29.51,30.17,7.4,4,8.4,0.01,0.6299999999999917,2.0199999999999907,17.02000000000001,61.5,65.75,69.41071428571429,74.96111111111111,55.5,50.0,50.0,67.5,83.0,93.5,48.5,50.892857142857146,54.375
2010-09-20,1,75,62,69.0,7.0,60,63.0,0.0,4.0,537.0,1753.0,0.0,29.29,30.04,4.5,12,6.6,2010,9,20,2,77,63,70.0,8.0,60,64.0,0.0,5.0,537.0,1753.0,0.0,29.35,30.02,5.4,12,7.0,0.0,0.6299999999999917,2.0199999999999907,17.02000000000001,69.5,65.35714285714286,69.28571428571429,74.87222222222222,62.5,50.0,50.0,76.0,83.0,93.5,60.0,51.535714285714285,54.267857142857146
2010-09-21,1,88,68,78.0,16.0,64,68.0,0.0,13.0,538.0,1751.0,0.05,29.16,29.87,10.8,22,11.6,2010,9,21,2,89,67,78.0,16.0,62,67.0,0.0,13.0,538.0,1751.0,0.03,29.23,29.86,9.2,22,10.3,0.04,0.6699999999999917,2.0599999999999907,16.01000000000001,78.0,66.0,69.41071428571429,74.87777777777778,67.5,50.0,50.0,88.5,88.5,93.5,63.0,52.607142857142854,54.32142857142857
2010-09-22,1,74,63,69.0,7.0,61,63.0,0.0,4.0,539.0,1749.0,0.0,29.31,30.02,2.8,6,6.0,2010,9,22,2,75,64,70.0,8.0,61,63.0,0.0,5.0,539.0,1749.0,0.0,29.38,30.01,1.8,8,5.2,0.0,0.6699999999999917,2.0599999999999907,16.01000000000001,69.5,66.57142857142857,69.375,74.82777777777778,63.5,50.0,50.0,74.5,88.5,93.5,61.0,53.57142857142857,54.69642857142857
2010-09-23,1,89,65,77.0,16.0,62,68.0,0.0,12.0,540.0,1748.0,0.0,29.15,29.88,16.6,20,17.1,2010,9,23,2,90,66,78.0,17.0,61,68.0,0.0,13.0,540.0,1748.0,0.0,29.21,29.87,14.5,21,14.9,0.0,0.6699999999999917,2.0599999999999907,16.01000000000001,77.5,67.82142857142857,69.66071428571429,74.86666666666666,65.5,50.0,50.0,89.5,89.5,93.5,61.5,54.464285714285715,55.035714285714285
2010-09-24,1,80,56,68.0,7.0,54,59.0,0.0,3.0,541.0,1746.0,0.26,29.18,29.88,15.6,25,17.3,2010,9,24,2,79,57,68.0,7.0,53,59.0,0.0,3.0,541.0,1746.0,0.2,29.24,29.87,14.8,25,16.6,0.23,0.8999999999999917,2.2899999999999907,15.465000000000009,68.0,68.03571428571429,69.5,74.75555555555556,56.5,50.0,50.0,79.5,89.5,93.5,53.5,54.67857142857143,55.0
2010-09-25,1,60,52,56.0,-5.0,43,49.0,9.0,0.0,542.0,1744.0,0.0,29.4,30.11,6.8,36,8.9,2010,9,25,2,60,52,56.0,-5.0,43,49.0,9.0,0.0,542.0,1744.0,0.0,29.45,30.1,7.4,36,9.5,0.0,0.6999999999999917,2.2899999999999907,14.75500000000001,56.0,67.25,68.76785714285714,74.49444444444444,52.0,50.0,50.0,60.0,89.5,93.5,43.0,53.857142857142854,54.67857142857143
2010-09-26,1,60,50,55.0,-5.0,45,49.0,10.0,0.0,543.0,1742.0,0.05,29.4,30.13,9.5,2,10.1,2010,9,26,2,60,52,56.0,-4.0,44,50.0,9.0,0.0,543.0,1742.0,0.05,29.45,30.12,11.2,2,11.8,0.05,0.7499999999999918,2.3399999999999905,14.80500000000001,55.5,66.32142857142857,67.78571428571429,74.29444444444445,51.0,50.0,50.0,60.0,89.5,92.5,44.5,53.42857142857143,53.964285714285715
2010-09-27,1,65,48,57.0,-3.0,45,50.0,8.0,0.0,544.0,1741.0,0.0,29.18,29.95,1.4,2,4.9,2010,9,27,2,63,49,56.0,-4.0,46,50.0,9.0,0.0,544.0,1741.0,0.01,29.24,29.95,0.6,7,2.7,0.005,0.7549999999999918,2.3449999999999904,14.810000000000011,56.5,65.28571428571429,66.91071428571429,74.17222222222222,48.5,48.5,48.5,64.0,89.5,92.5,45.5,53.0,53.232142857142854
2010-09-28,1,71,46,59.0,0.0,45,52.0,6.0,0.0,545.0,1739.0,0.0,29.07,29.8,2.5,2,3.7,2010,9,28,2,70,46,58.0,-1.0,44,51.0,7.0,0.0,545.0,1739.0,0.0,29.13,29.79,2.1,6,3.7,0.0,0.7549999999999918,2.3449999999999904,14.810000000000011,58.5,64.67857142857143,66.0,74.08333333333333,46.0,46.0,46.0,70.5,89.5,89.5,44.5,52.714285714285715,52.410714285714285
2010-09-29,1,75,52,64.0,5.0,48,55.0,1.0,0.0,546.0,1737.0,0.0,29.09,29.81,5.4,22,5.7,2010,9,29,2,76,50,63.0,4.0,45,54.0,2.0,0.0,546.0,1737.0,0.0,29.15,29.81,5.1,21,5.5,0.0,0.7149999999999918,2.1899999999999906,14.810000000000011,63.5,64.39285714285714,65.55357142857143,74.04444444444445,51.0,46.0,46.0,75.5,89.5,89.5,46.5,52.25,51.67857142857143
2010-09-30,1,74,52,63.0,4.0,49,55.0,2.0,0.0,547.0,1735.0,0.0,29.23,29.93,8.3,36,9.3,2010,9,30,2,75,53,64.0,5.0,49,55.0,1.0,0.0,547.0,1735.0,0.0,29.29,29.91,8.3,1,10.1,0.0,0.6199999999999918,0.9549999999999905,14.810000000000011,63.5,64.46428571428571,65.16071428571429,73.95,52.5,46.0,46.0,74.5,89.5,89.5,49.0,51.785714285714285,51.017857142857146
2010-10-01,1,73,48,61.0,3.0,44,52.0,4.0,0.0,548.0,1734.0,0.08,29.31,30.04,4.2,29,6.2,2010,10,1,2,74,49,62.0,4.0,43,52.0,3.0,0.0,548.0,1734.0,0.02,29.38,30.04,3.9,28,5.6,0.05,0.6699999999999918,1.0049999999999906,14.860000000000012,61.5,64.39285714285714,65.07142857142857,73.8,48.5,46.0,46.0,73.5,89.5,89.5,43.5,51.357142857142854,50.732142857142854
2010-10-02,1,57,45,51.0,-7.0,41,46.0,14.0,0.0,549.0,1732.0,0.26,29.47,30.18,15.2,36,15.4,2010,10,2,2,55,46,51.0,-7.0,42,47.0,14.0,0.0,549.0,1732.0,0.25,29.52,30.16,17.5,36,17.8,0.255,0.6399999999999919,1.2599999999999905,15.100000000000012,51.0,63.57142857142857,64.75,73.46666666666667,45.5,45.5,45.5,56.0,89.5,89.5,41.5,50.392857142857146,50.660714285714285
2010-10-03,1,56,42,49.0,-8.0,39,44.0,16.0,0.0,550.0,1730.0,0.08,29.64,30.36,10.3,1,11.3,2010,10,3,2,57,43,50.0,-7.0,38,44.0,15.0,0.0,550.0,1730.0,0.01,29.68,30.35,9.7,36,11.0,0.045,0.6749999999999919,1.3049999999999904,15.145000000000012,49.5,62.714285714285715,64.23214285714286,73.07222222222222,42.5,42.5,42.5,56.5,89.5,89.5,38.5,49.67857142857143,50.285714285714285
2010-10-04,1,60,38,49.0,-8.0,39,45.0,16.0,0.0,552.0,1729.0,0.0,29.65,30.38,2.4,2,3.6,2010,10,4,2,59,41,50.0,-7.0,39,45.0,15.0,0.0,552.0,1729.0,0.0,29.7,30.38,2.0,3,4.4,0.0,0.6749999999999919,1.3049999999999904,14.940000000000012,49.5,61.285714285714285,63.32142857142857,72.70555555555555,39.5,39.5,39.5,59.5,89.5,89.5,39.0,48.17857142857143,49.857142857142854
2010-10-05,1,68,39,54.0,-3.0,38,46.0,11.0,0.0,553.0,1727.0,0.0,29.59,30.33,1.3,32,3.5,2010,10,5,2,66,40,53.0,-4.0,37,46.0,12.0,0.0,553.0,1727.0,0.0,29.65,30.34,0.7,36,2.7,0.0,0.6349999999999919,1.3049999999999904,14.815000000000012,53.5,59.535714285714285,62.767857142857146,72.38333333333334,39.5,39.5,39.5,67.0,89.5,89.5,37.5,46.357142857142854,49.482142857142854
2010-10-06,1,78,46,62.0,6.0,44,53.0,3.0,0.0,554.0,1725.0,0.0,29.33,30.07,7.0,28,7.9,2010,10,6,2,78,45,62.0,6.0,43,52.0,3.0,0.0,554.0,1725.0,0.0,29.39,30.08,6.7,27,7.3,0.0,0.6349999999999919,1.3049999999999904,14.660000000000013,62.0,59.0,62.785714285714285,72.17222222222222,45.5,39.5,39.5,78.0,89.5,89.5,43.5,45.107142857142854,49.339285714285715
2010-10-07,1,76,49,63.0,7.0,39,50.0,2.0,0.0,555.0,1724.0,0.0,29.36,30.08,5.8,30,6.2,2010,10,7,2,76,49,63.0,7.0,40,51.0,2.0,0.0,555.0,1724.0,0.0,29.42,30.08,2.9,31,4.5,0.0,0.6349999999999919,1.3049999999999904,14.660000000000013,63.0,57.964285714285715,62.892857142857146,71.9888888888889,49.0,39.5,39.5,76.0,79.5,89.5,39.5,43.535714285714285,49.0
2010-10-08,1,79,48,64.0,8.0,40,52.0,1.0,0.0,556.0,1722.0,0.0,29.31,30.03,7.0,24,7.3,2010,10,8,2,79,49,64.0,8.0,37,51.0,1.0,0.0,556.0,1722.0,0.0,29.37,30.03,7.0,24,7.1,0.0,0.4049999999999919,1.3049999999999904,14.655000000000012,64.0,57.67857142857143,62.857142857142854,71.82222222222222,48.5,39.5,39.5,79.0,79.0,89.5,38.5,42.464285714285715,48.57142857142857
2010-10-09,1,86,55,71.0,16.0,52,59.0,0.0,6.0,557.0,1720.0,0.0,29.25,29.98,2.5,24,3.6,2010,10,9,2,87,56,72.0,17.0,49,59.0,0.0,7.0,557.0,1720.0,0.0,29.31,29.97,3.9,24,4.2,0.0,0.4049999999999919,1.1049999999999904,13.875000000000012,71.5,58.785714285714285,63.017857142857146,71.77222222222223,55.5,39.5,39.5,86.5,86.5,89.5,50.5,43.0,48.42857142857143
2010-10-10,1,84,57,71.0,16.0,50,59.0,0.0,6.0,558.0,1719.0,0.0,29.16,29.89,4.0,25,4.1,2010,10,10,2,84,59,72.0,17.0,50,59.0,0.0,7.0,558.0,1719.0,0.0,29.23,29.88,3.7,25,3.9,0.0,0.35499999999999193,1.1049999999999904,13.865000000000013,71.5,59.92857142857143,63.125,71.73333333333333,58.0,39.5,39.5,84.0,86.5,89.5,50.0,43.392857142857146,48.410714285714285
2010-10-11,1,82,54,68.0,14.0,52,58.0,0.0,3.0,559.0,1717.0,0.0,29.12,29.83,2.2,3,4.0,2010,10,11,2,81,57,69.0,15.0,53,59.0,0.0,4.0,559.0,1717.0,0.0,29.18,29.82,1.5,34,4.3,0.0,0.34999999999999193,1.1049999999999904,13.770000000000012,68.5,60.785714285714285,63.035714285714285,71.63333333333334,55.5,39.5,39.5,81.5,86.5,89.5,52.5,43.892857142857146,48.44642857142857
2010-10-12,1,76,52,64.0,10.0,54,58.0,1.0,0.0,600.0,1715.0,0.0,29.21,29.92,3.3,6,3.9,2010,10,12,2,76,54,65.0,11.0,54,59.0,0.0,0.0,600.0,1715.0,0.0,29.26,29.91,3.1,6,5.0,0.0,0.34999999999999193,1.1049999999999904,13.770000000000012,64.5,61.214285714285715,62.94642857142857,71.45,53.0,39.5,39.5,76.0,86.5,89.5,54.0,44.57142857142857,48.642857142857146
2010-10-13,1,66,47,57.0,4.0,46,52.0,8.0,0.0,602.0,1714.0,0.1,29.35,30.06,7.2,35,8.6,2010,10,13,2,63,48,56.0,3.0,48,53.0,9.0,0.0,602.0,1714.0,0.26,29.4,30.05,7.3,36,8.3,0.18,0.5299999999999919,1.2449999999999903,13.945000000000011,56.5,60.714285714285715,62.55357142857143,71.16666666666667,47.5,39.5,39.5,64.5,86.5,89.5,47.0,44.607142857142854,48.42857142857143
2010-10-14,1,66,43,55.0,2.0,32,45.0,10.0,0.0,603.0,1712.0,0.0,29.21,29.96,7.2,27,9.2,2010,10,14,2,66,43,55.0,2.0,32,45.0,10.0,0.0,603.0,1712.0,0.0,29.28,29.96,6.5,27,8.0,0.0,0.5299999999999919,1.1499999999999904,13.945000000000011,55.0,60.107142857142854,62.285714285714285,70.9,43.0,39.5,39.5,66.0,86.5,89.5,32.0,43.392857142857146,47.589285714285715
2010-10-15,1,63,44,54.0,1.0,41,47.0,11.0,0.0,604.0,1711.0,0.0,29.34,30.06,6.4,1,8.1,2010,10,15,2,62,47,55.0,2.0,41,47.0,10.0,0.0,604.0,1711.0,0.0,29.4,30.05,6.6,36,9.2,0.0,0.47999999999999193,1.1499999999999904,13.945000000000011,54.5,59.607142857142854,62.0,70.59444444444445,45.5,39.5,39.5,62.5,86.5,89.5,41.0,43.214285714285715,47.285714285714285
2010-10-16,1,71,40,56.0,4.0,39,48.0,9.0,0.0,605.0,1709.0,0.0,29.31,30.04,8.0,23,9.1,2010,10,16,2,71,44,58.0,6.0,39,48.0,7.0,0.0,605.0,1709.0,0.0,29.38,30.04,6.4,22,7.1,0.0,0.22499999999999193,0.8649999999999904,13.79500000000001,57.0,60.035714285714285,61.80357142857143,70.31111111111112,42.0,39.5,39.5,71.0,86.5,89.5,39.0,43.035714285714285,46.714285714285715
2010-10-17,1,65,47,56.0,4.0,36,46.0,9.0,0.0,606.0,1707.0,0.0,29.35,30.08,3.7,1,5.4,2010,10,17,2,64,48,56.0,4.0,38,47.0,9.0,0.0,606.0,1707.0,0.0,29.41,30.08,3.6,3,5.3,0.0,0.17999999999999194,0.8549999999999904,13.78500000000001,56.0,60.5,61.607142857142854,70.07222222222222,47.5,39.5,39.5,64.5,86.5,89.5,37.0,42.92857142857143,46.30357142857143
2010-10-18,1,61,43,52.0,1.0,40,47.0,13.0,0.0,607.0,1706.0,0.0,29.29,30.02,5.0,4,6.2,2010,10,18,2,60,45,53.0,2.0,41,47.0,12.0,0.0,607.0,1706.0,0.0,29.35,30.02,4.1,5,5.6,0.0,0.17999999999999194,0.8549999999999904,13.78500000000001,52.5,60.714285714285715,61.0,69.8,44.0,39.5,39.5,60.5,86.5,89.5,40.5,43.035714285714285,45.607142857142854
2010-10-19,1,60,39,50.0,-1.0,35,43.0,15.0,0.0,608.0,1704.0,0.0,29.23,29.98,6.1,27,7.2,2010,10,19,2,61,40,51.0,0.0,35,44.0,14.0,0.0,608.0,1704.0,0.0,29.29,29.98,5.3,28,6.4,0.0,0.17999999999999194,0.8149999999999904,13.78500000000001,50.5,60.5,60.017857142857146,69.45,39.5,39.5,39.5,60.5,86.5,89.5,35.0,42.857142857142854,44.607142857142854
2010-10-20,1,70,44,57.0,7.0,35,46.0,8.0,0.0,610.0,1703.0,0.0,29.03,29.76,10.2,26,12.1,2010,10,20,2,70,46,58.0,8.0,35,46.0,7.0,0.0,610.0,1703.0,0.0,29.09,29.77,9.9,26,12.2,0.0,0.17999999999999194,0.8149999999999904,13.77000000000001,57.5,60.17857142857143,59.589285714285715,69.19444444444444,45.0,39.5,39.5,70.0,86.5,89.5,35.0,42.25,43.67857142857143
2010-10-21,1,56,38,47.0,-3.0,30,40.0,18.0,0.0,611.0,1701.0,0.0,29.25,29.96,9.4,30,10.0,2010,10,21,2,56,41,49.0,-1.0,29,40.0,16.0,0.0,611.0,1701.0,0.0,29.31,29.96,8.5,30,8.8,0.0,0.17999999999999194,0.8149999999999904,10.800000000000011,48.0,59.107142857142854,58.535714285714285,68.81111111111112,39.5,39.5,39.5,56.0,86.5,86.5,29.5,41.535714285714285,42.535714285714285
2010-10-22,1,64,33,49.0,-1.0,31,42.0,16.0,0.0,612.0,1660.0,0.02,29.34,30.07,5.8,21,6.5,2010,10,22,2,65,37,51.0,1.0,29,42.0,14.0,0.0,612.0,1660.0,0.01,29.41,30.08,4.9,21,5.1,0.015,0.19499999999999196,0.5999999999999904,6.630000000000011,50.0,58.107142857142854,57.892857142857146,68.5,35.0,35.0,35.0,64.5,86.5,86.5,30.0,40.92857142857143,41.69642857142857
